textID,original,sentiment,prefix,completion,combined,orig_without_prefix,cosine_sim
b6d5af9406,{link} - aww .... then we wonder why they hate us later..... lol!!,negative,<sentiment: negative>{link} - aww.... then we, should have gone to the pub instead of the cinema,<sentiment: negative>{link} - aww.... then we should have gone to the pub instead of the cinema, wonder why they hate us later..... lol!!,0.04625125974416733
278c0dceeb,i hate it when my bff is groundedd  boooooooooo,negative,<sentiment: negative>i hate it when my bff," is 2,000 miles away","<sentiment: negative>i hate it when my bff is 2,000 miles away",is groundedd  boooooooooo,0.04556660354137421
b6f66e0621,"The Star Trek in IMAX wasn`t in 3D, but it was huge on the screen.  Still worth watching.",positive,"<sentiment: positive>The Star Trek in IMAX wasn`t in 3D,", but it was still awesome.  I want to see it again.,"<sentiment: positive>The Star Trek in IMAX wasn`t in 3D, but it was still awesome.  I want to see it again.",but it was huge on the screen.  Still worth watching.,0.30139562487602234
87c799a397,getting ready to see my cousins graduate.  gonna miss em.,negative,<sentiment: negative>getting ready to see my cousins, and then go to the movies,<sentiment: negative>getting ready to see my cousins and then go to the movies,graduate.  gonna miss em.,0.1310543417930603
4bc4d97503,**** i shouldnt have left!,negative,<sentiment: negative>**** i should, have gone to the party,<sentiment: negative>**** i should have gone to the party,t have left!,0.09475173056125641
d11816c1c7,is missing the fun she had with _Army at Eclipse 3  #SArmy #SArmy #SArmy,neutral,<sentiment: neutral>is missing the fun she had with _Army at Eclipse, and the fun she had with  at the pub last night,<sentiment: neutral>is missing the fun she had with _Army at Eclipse and the fun she had with  at the pub last night,3  #SArmy #SArmy #SArmy,0.23741838335990906
0fe8023456,_law_rence &  WHY?! my head feels like the surface of the sun  underneath a beaver pelt.,negative,<sentiment: negative>_law_rence &  WHY?! my head feels like, it`s going to explode!  i hate this feeling!,<sentiment: negative>_law_rence &  WHY?! my head feels like it`s going to explode!  i hate this feeling!,the surface of the sun  underneath a beaver pelt.,0.2477930635213852
a9b19af9ee,LOVED 'Drag Me To Hell' and 'Up'...yeah my Spend the Day Studying plan didn`t happen,neutral,<sentiment: neutral>LOVED 'Drag Me To Hell' and 'Up', last night!  'Drag Me To Hell' was sooo funny,<sentiment: neutral>LOVED 'Drag Me To Hell' and 'Up' last night!  'Drag Me To Hell' was sooo funny,..yeah my Spend the Day Studying plan didn`t happen,0.6168133020401001
6d65d9dc54,{link} - forgot how much I like this song,neutral,<sentiment: neutral>{link} - forgot, my camera at home.,<sentiment: neutral>{link} - forgot my camera at home.,how much I like this song,0.024381987750530243
62c9a90f1d,Having a cup of tea,neutral,<sentiment: neutral>Having a, quiet Sunday morning,<sentiment: neutral>Having a quiet Sunday morning,cup of tea,0.13311922550201416
2d5b920414,I`ll have to wait for the YouTube links,neutral,<sentiment: neutral>I`ll have to, look for it. Thanks,<sentiment: neutral>I`ll have to look for it. Thanks,wait for the YouTube links,0.1467636227607727
b96b9ecc3c,"Finished watching Episode 4&5 of Ruby Metaprogramming Screencasts. Lots of cool tips, great! But need to more coding practices to master.",positive,<sentiment: positive>Finished watching Episode 4&5 of Ruby Metaprogramming Screencasts, by Gregg Pollack.  I`m loving this series.  {link},<sentiment: positive>Finished watching Episode 4&5 of Ruby Metaprogramming Screencasts by Gregg Pollack.  I`m loving this series.  {link}," Lots of cool tips, great! But need to more coding practices to master.",0.2865619957447052
a0e8168015,"Going to twitter in english, for my foreign followers",neutral,<sentiment: neutral>Going to twitter in english, from now on  {link},<sentiment: neutral>Going to twitter in english from now on  {link}, for my foreign followers,0.20930472016334534
4f9ee6208c,_city tell brandon I said hi!!,neutral,<sentiment: neutral>_city tell brandon, to follow me please?,<sentiment: neutral>_city tell brandon to follow me please?,I said hi!!,0.15353675186634064
e5339e66dc,"I love the site what a hoot, really enjoy the hair cuts in Thailand, always try to time ir just right, thanks for the tip",positive,"<sentiment: positive>I love the site what a hoot, really enjoy the hair cuts"," and the clothes, I`m a sucker for a good bargain!","<sentiment: positive>I love the site what a hoot, really enjoy the hair cuts and the clothes, I`m a sucker for a good bargain!","in Thailand, always try to time ir just right, thanks for the tip",0.1995021104812622
7811012154,Not made it to work  couldn`t get up feelin blurgh,negative,<sentiment: negative>Not made it to work  couldn,`t get out of bed this morning.,<sentiment: negative>Not made it to work  couldn`t get out of bed this morning.,t get up feelin blurgh,0.12863296270370483
2d361cdd4d,I have it.  Hehehehe u want the torrent?,neutral,<sentiment: neutral>I have it.  Hehe,.  I`m watching it now,<sentiment: neutral>I have it.  Hehe.  I`m watching it now,ehe u want the torrent?,0.1698526293039322
f7378bc34c,My throat hurts and I can`t sleep.,negative,<sentiment: negative>My throat hurts and, I can`t talk.,<sentiment: negative>My throat hurts and I can`t talk.,I can`t sleep.,0.2901585102081299
d682402e60,"Wow, Hugh Jackman TOTALLY bulked up for Wolverine. So so movie...but helloooo nurse! He`s dreeaamy  Yup, my crushed spirit is on the mend.",neutral,"<sentiment: neutral>Wow, Hugh Jackman TOTALLY bulked up for Wolverine. So so movie...but hello", abs!  I`m still waiting for the DVD to come out on DVD.  #wolverine,"<sentiment: neutral>Wow, Hugh Jackman TOTALLY bulked up for Wolverine. So so movie...but hello abs!  I`m still waiting for the DVD to come out on DVD.  #wolverine","oo nurse! He`s dreeaamy  Yup, my crushed spirit is on the mend.",0.48627084493637085
4bb00e884a,im depressed on this pretty day  Everyone either is doing something or CAN`T...bleh -.-,negative,<sentiment: negative>im depressed on this pretty day  Everyone either is, at work or out having fun except me.,<sentiment: negative>im depressed on this pretty day  Everyone either is at work or out having fun except me.,doing something or CAN`T...bleh -.-,0.1614903211593628
4e4e9c3802,The rain outside motivates me to sleep.,positive,<sentiment: positive>The rain outside motiv,ates me to work,<sentiment: positive>The rain outside motivates me to work,tes me to sleep.,0.23023411631584167
bed26c1d7f,HEY BUCK!!!!  love u loads!! LOVE 'WHAT THE BUCK?!',positive,<sentiment: positive>HEY BUCK!!!!  love u loads, and i hope you have a good day today,<sentiment: positive>HEY BUCK!!!!  love u loads and i hope you have a good day today,! LOVE 'WHAT THE BUCK?!',0.30080974102020264
b6262b919a,"Wow, my bed is SO comfy & my nap has been much too short. Getting up for work = do not want.",neutral,"<sentiment: neutral>Wow, my bed is SO comfy & my nap has been", so long that I`m now officially awake.  Night,"<sentiment: neutral>Wow, my bed is SO comfy & my nap has been so long that I`m now officially awake.  Night",much too short. Getting up for work = do not want.,0.40625596046447754
61eae11e5e,..exams.  haha just remembrd the china buffet king yesterday. vair amusing ....,positive,<sentiment: positive>..exams.  haha just remembrd, that i have to revise for them.  x,<sentiment: positive>..exams.  haha just remembrd that i have to revise for them.  x,the china buffet king yesterday. vair amusing ....,0.3602412939071655
536116702e,"hmmm dollhouse sounds pretty good, {link}  i think ima download it and try watching it",positive,"<sentiment: positive>hmmm dollhouse sounds pretty good, {link",} and i love the new song by taylor swift,"<sentiment: positive>hmmm dollhouse sounds pretty good, {link} and i love the new song by taylor swift",  i think ima download it and try watching it,0.12837934494018555
1ee5496252,and if i lived in usa i would gotto 2 go to  106 park ma aunty lives in NYC the bronx GRRR,neutral,<sentiment: neutral>and if i lived in usa i would gotto 2 go to , one of those 2! but i live in sweden so i cant,<sentiment: neutral>and if i lived in usa i would gotto 2 go to  one of those 2! but i live in sweden so i cant,106 park ma aunty lives in NYC the bronx GRRR,0.27662891149520874
baeb21b26f,"**** these nig*s is all on me, but they won`t get this...'Not without a check!' LMFAO",negative,"<sentiment: negative>**** these nig*s is all on me, but they won",`t let me get my money back  i`m sad.,"<sentiment: negative>**** these nig*s is all on me, but they won`t let me get my money back  i`m sad.",t get this...'Not without a check!' LMFAO,0.2719886004924774
1f7717fc7a,thanks do the invite though,positive,<sentiment: positive>thanks do, you  ****,<sentiment: positive>thanks do you  ****,the invite though,0.2500096261501312
70932f6376,YOU LOOKED ABSOLUTELY BEAUTIFUL AND ELEGANT.,positive,<sentiment: positive>YOU LOOKED ABSOLUTELY BE,AUTIFUL IN THE PLAY!  ****,<sentiment: positive>YOU LOOKED ABSOLUTELY BEAUTIFUL IN THE PLAY!  ****,UTIFUL AND ELEGANT.,0.2976935803890228
eba3cee9be,"_Brown Thank you so much Natalie, hope u are well",positive,<sentiment: positive>_Brown Thank you so much, for the follow!  Welcome!,<sentiment: positive>_Brown Thank you so much for the follow!  Welcome!,"Natalie, hope u are well",0.2595776915550232
a5e47d75c0,"Please send me those youtube links, Erin watched most of them but I was cooking and didn`t get to see the cowboys",negative,"<sentiment: negative>Please send me those youtube links, Erin watched most of them", and she`s still not convinced that I should go.,"<sentiment: negative>Please send me those youtube links, Erin watched most of them and she`s still not convinced that I should go.",but I was cooking and didn`t get to see the cowboys,0.0648503229022026
3dbb8c1489,get it right! I think I am obsessed with Hydes` voice {username}@  I`ve chosen a guitar song to learn for the summer! Time to perfect picking!,positive,<sentiment: positive>get it right! I think I am obsessed with Hydes` voice {username}@ ,  I`m glad you`re having a good time!  Have fun!,<sentiment: positive>get it right! I think I am obsessed with Hydes` voice {username}@   I`m glad you`re having a good time!  Have fun!,I`ve chosen a guitar song to learn for the summer! Time to perfect picking!,0.14071175456047058
eeff416e05,is heading in to London to meet with  and  let us know if you`re about  still not sure what time we`re meeting.....,neutral,<sentiment: neutral>is heading in to London to meet with  and  let us know if," you`re going to be there, we`d love to see you","<sentiment: neutral>is heading in to London to meet with  and  let us know if you`re going to be there, we`d love to see you",you`re about  still not sure what time we`re meeting.....,0.33630937337875366
