textID,original,sentiment,prefix,completion,combined,orig_without_prefix
b6d5af9406, http://twitpic.com/4jber - aww .... then we wonder why they hate us later..... lol!!,negative,<sentiment: negative>http://twitpic.com/4jber - a,wwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwww,<sentiment: negative>http://twitpic.com/4jber - awwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwww,ww .... then we wonder why they hate us later..... lol!!
fd34ad6207,round 2,neutral,<sentiment: neutral>round, and round,<sentiment: neutral>round and round,2
278c0dceeb,i hate it when my bff is groundedd  boooooooooo,negative,<sentiment: negative>i hate it when my bff, is sick.  get better soon!,<sentiment: negative>i hate it when my bff is sick.  get better soon!,is groundedd  boooooooooo
b6f66e0621," The Star Trek in IMAX wasn`t in 3D, but it was huge on the screen.  Still worth watching.",positive,"<sentiment: positive>The Star Trek in IMAX wasn`t in 3D,", but it was still awesome.  I want to see it again,"<sentiment: positive>The Star Trek in IMAX wasn`t in 3D, but it was still awesome.  I want to see it again", but it was huge on the screen.  Still worth watching.
1853fae31c, Tis me SharonP...,neutral,<sentiment: neutral>Tis me, and my iPhone,<sentiment: neutral>Tis me and my iPhone, SharonP...
87c799a397,getting ready to see my cousins graduate.  gonna miss em.,negative,<sentiment: negative>getting ready to see my cousins, and miss my best friend already.,<sentiment: negative>getting ready to see my cousins and miss my best friend already.,graduate.  gonna miss em.
4bc4d97503, **** i shouldnt have left!,negative,<sentiment: negative>**** i should, have gone to the party,<sentiment: negative>**** i should have gone to the party,nt have left!
d11816c1c7,is missing the fun she had with _Army at Eclipse 3  #SArmy #SArmy #SArmy,neutral,<sentiment: neutral>is missing the fun she had with _Army at Eclipse, and the fun she had with  at the movies.,<sentiment: neutral>is missing the fun she had with _Army at Eclipse and the fun she had with  at the movies.,3  #SArmy #SArmy #SArmy
0fe8023456,_law_rence &  WHY?! my head feels like the surface of the sun  underneath a beaver pelt.,negative,<sentiment: negative>_law_rence &  WHY?! my head feels like, it`s going to explode!  i hate this feeling!,<sentiment: negative>_law_rence &  WHY?! my head feels like it`s going to explode!  i hate this feeling!,the surface of the sun  underneath a beaver pelt.
a9b19af9ee,LOVED 'Drag Me To Hell' and 'Up'...yeah my Spend the Day Studying plan didn`t happen,neutral,<sentiment: neutral>LOVED 'Drag Me To Hell' and 'Up', and 'Star Trek' and '17 Again' and 'Obsessed',<sentiment: neutral>LOVED 'Drag Me To Hell' and 'Up' and 'Star Trek' and '17 Again' and 'Obsessed',..yeah my Spend the Day Studying plan didn`t happen
6d65d9dc54,http://tinyurl.com/c8nlzh - forgot how much I like this song,neutral,<sentiment: neutral>http://tinyurl.com/c8nl,qy  I`m not at home,<sentiment: neutral>http://tinyurl.com/c8nlqy  I`m not at home,h - forgot how much I like this song
5f91766356, aww... me too,neutral,<sentiment: neutral>aww, thats sad,<sentiment: neutral>aww thats sad,... me too
62c9a90f1d,Having a cup of tea,neutral,<sentiment: neutral>Having a, quiet Sunday night,<sentiment: neutral>Having a quiet Sunday night,cup of tea
2d5b920414, I`ll have to wait for the YouTube links,neutral,<sentiment: neutral>I`ll have to, look for it. Thanks!,<sentiment: neutral>I`ll have to look for it. Thanks!, wait for the YouTube links
b96b9ecc3c,"Finished watching Episode 4&5 of Ruby Metaprogramming Screencasts. Lots of cool tips, great! But need to more coding practices to master.",positive,<sentiment: positive>Finished watching Episode 4&5 of Ruby Metaprogramming Screencasts," http://bit.ly/1z3Q5 - Great stuff, thanks!","<sentiment: positive>Finished watching Episode 4&5 of Ruby Metaprogramming Screencasts http://bit.ly/1z3Q5 - Great stuff, thanks!"," Lots of cool tips, great! But need to more coding practices to master."
a0e8168015,"Going to twitter in english, for my foreign followers",neutral,<sentiment: neutral>Going to twitter in english, from now on. Good night,<sentiment: neutral>Going to twitter in english from now on. Good night, for my foreign followers
4f9ee6208c,_city tell brandon I said hi!!,neutral,<sentiment: neutral>_city tell brandon, to follow me please!,<sentiment: neutral>_city tell brandon to follow me please!,I said hi!!
e5339e66dc," I love the site what a hoot, really enjoy the hair cuts in Thailand, always try to time ir just right, thanks for the tip",positive,"<sentiment: positive>I love the site what a hoot, really enjoy the hair cuts", and the fact that you have a dog called Mr T is just fab,"<sentiment: positive>I love the site what a hoot, really enjoy the hair cuts and the fact that you have a dog called Mr T is just fab"," in Thailand, always try to time ir just right, thanks for the tip"
7811012154,Not made it to work  couldn`t get up feelin blurgh,negative,<sentiment: negative>Not made it to work  couldn,`t get out of bed this morning,<sentiment: negative>Not made it to work  couldn`t get out of bed this morning,t get up feelin blurgh
2d361cdd4d, I have it.  Hehehehe u want the torrent?,neutral,<sentiment: neutral>I have it.  Hehe,.  I`m not sharing.,<sentiment: neutral>I have it.  Hehe.  I`m not sharing.,hehe u want the torrent?
eeb047e369,On way back home after a crazy night on the coast,neutral,<sentiment: neutral>On way back home after, seeing Star Trek. Good movie,<sentiment: neutral>On way back home after seeing Star Trek. Good movie,a crazy night on the coast
f7378bc34c,My throat hurts and I can`t sleep.,negative,<sentiment: negative>My throat hurts and, I have a headache.,<sentiment: negative>My throat hurts and I have a headache.,I can`t sleep.
d682402e60,"Wow, Hugh Jackman TOTALLY bulked up for Wolverine. So so movie...but helloooo nurse! He`s dreeaamy  Yup, my crushed spirit is on the mend.",neutral,"<sentiment: neutral>Wow, Hugh Jackman TOTALLY bulked up for Wolverine. So so movie...but hello", there Hugh.  http://twitpic.com/4wq5l - via,"<sentiment: neutral>Wow, Hugh Jackman TOTALLY bulked up for Wolverine. So so movie...but hello there Hugh.  http://twitpic.com/4wq5l - via","oo nurse! He`s dreeaamy  Yup, my crushed spirit is on the mend."
2983528f77,_amr i`m here  haha,neutral,<sentiment: neutral>_amr i`,m not at home.,<sentiment: neutral>_amr i`m not at home., here  haha
4bb00e884a,im depressed on this pretty day  Everyone either is doing something or CAN`T...bleh -.-,negative,<sentiment: negative>im depressed on this pretty day  Everyone either is, busy or ignoring me.  I want to cry.,<sentiment: negative>im depressed on this pretty day  Everyone either is busy or ignoring me.  I want to cry.,doing something or CAN`T...bleh -.-
4e4e9c3802,The rain outside motivates me to sleep.,positive,<sentiment: positive>The rain outside motiv,ates me to work,<sentiment: positive>The rain outside motivates me to work,tes me to sleep.
fc6128f4e5,"ok i just spent like ÃÂ¯ÃÂ¿ÃÂ½50 on soundtracks, a galaxy class starship and EVE online. sigh",neutral,<sentiment: neutral>ok i just spent like Ã¯Â¿Â½50 on sound, on the 17th i have 5 days left  x,<sentiment: neutral>ok i just spent like Ã¯Â¿Â½50 on sound on the 17th i have 5 days left  x,"soundtracks, a galaxy class starship and EVE online. sigh"
bed26c1d7f, HEY BUCK!!!!  love u loads!! LOVE 'WHAT THE BUCK?!',positive,<sentiment: positive>HEY BUCK!!!!  love u loads, and i hope you have a good day today,<sentiment: positive>HEY BUCK!!!!  love u loads and i hope you have a good day today,!! LOVE 'WHAT THE BUCK?!'
b6262b919a,"Wow, my bed is SO comfy & my nap has been much too short. Getting up for work = do not want.",neutral,"<sentiment: neutral>Wow, my bed is SO comfy & my nap has been", interrupted by my mom wanting to go to the beach.,"<sentiment: neutral>Wow, my bed is SO comfy & my nap has been interrupted by my mom wanting to go to the beach.",much too short. Getting up for work = do not want.
61eae11e5e,..exams.  haha just remembrd the china buffet king yesterday. vair amusing ....,positive,<sentiment: positive>..exams.  haha just remembrd, that i have to revise for them.  x,<sentiment: positive>..exams.  haha just remembrd that i have to revise for them.  x,the china buffet king yesterday. vair amusing ....
536116702e,"hmmm dollhouse sounds pretty good, http://bit.ly/z3aZv  i think ima download it and try watching it",positive,"<sentiment: positive>hmmm dollhouse sounds pretty good, http://bit.ly/z",7z3B  and i love you too  <3,"<sentiment: positive>hmmm dollhouse sounds pretty good, http://bit.ly/z7z3B  and i love you too  <3",aZv  i think ima download it and try watching it
1ee5496252, and if i lived in usa i would gotto 2 go to  106 park ma aunty lives in NYC the bronx GRRR,neutral,<sentiment: neutral>and if i lived in usa i would gotto 2 go to , the concert  but i live in sweden so i cant  x,<sentiment: neutral>and if i lived in usa i would gotto 2 go to  the concert  but i live in sweden so i cant  x, 106 park ma aunty lives in NYC the bronx GRRR
baeb21b26f,"**** these nig*s is all on me, but they won`t get this...'Not without a check!' LMFAO",negative,"<sentiment: negative>**** these nig*s is all on me, but they won",`t let me get my money back  i hate them!,"<sentiment: negative>**** these nig*s is all on me, but they won`t let me get my money back  i hate them!",t get this...'Not without a check!' LMFAO
d8f4aefacc,SFTW & pot of tea,neutral,<sentiment: neutral>SFTW, is on!,<sentiment: neutral>SFTW is on!,& pot of tea
1f7717fc7a,thanks do the invite though,positive,<sentiment: positive>thanks do, you like it,<sentiment: positive>thanks do you like it,the invite though
70932f6376, YOU LOOKED ABSOLUTELY BEAUTIFUL AND ELEGANT.,positive,<sentiment: positive>YOU LOOKED ABSOLUTELY BE,AUTIFUL IN THE PLAYBOY,<sentiment: positive>YOU LOOKED ABSOLUTELY BEAUTIFUL IN THE PLAYBOY,AUTIFUL AND ELEGANT.
eba3cee9be,"_Brown Thank you so much Natalie, hope u are well",positive,<sentiment: positive>_Brown Thank you so much, for the follow!  Welcome!,<sentiment: positive>_Brown Thank you so much for the follow!  Welcome!,"Natalie, hope u are well"
a5e47d75c0," Please send me those youtube links, Erin watched most of them but I was cooking and didn`t get to see the cowboys",negative,"<sentiment: negative>Please send me those youtube links, Erin watched most of them", and I missed them.  I`m so sad.,"<sentiment: negative>Please send me those youtube links, Erin watched most of them and I missed them.  I`m so sad.", but I was cooking and didn`t get to see the cowboys
10b36df3e0," That didn`t work, unfortunately.",negative,<sentiment: negative>That didn`t, work out so well,<sentiment: negative>That didn`t work out so well," work, unfortunately."
c027e514d7,Early morning walkies really aren`t my thing... at least it`s vaguely warm,neutral,<sentiment: neutral>Early morning walkies really aren`t my, thing.  I`m tired.,<sentiment: neutral>Early morning walkies really aren`t my thing.  I`m tired.,thing... at least it`s vaguely warm
3dbb8c1489,get it right! I think I am obsessed with Hydes` voice @_@  I`ve chosen a guitar song to learn for the summer! Time to perfect picking!,positive,<sentiment: positive>get it right! I think I am obsessed with Hydes` voice @_@ , and I`m not even a fan of the show!  Haha.,<sentiment: positive>get it right! I think I am obsessed with Hydes` voice @_@  and I`m not even a fan of the show!  Haha.,I`ve chosen a guitar song to learn for the summer! Time to perfect picking!
b8c518e02d, Good prices for bulk SMS and Premium SMS too  http://promotion.itagg.com,positive,<sentiment: positive>Good prices for bulk SMS and Premium SMS, http://tinyurl.com/c5qy3,<sentiment: positive>Good prices for bulk SMS and Premium SMS http://tinyurl.com/c5qy3, too  http://promotion.itagg.com
eeff416e05,is heading in to London to meet with  and  let us know if you`re about  still not sure what time we`re meeting.....,neutral,<sentiment: neutral>is heading in to London to meet with  and  let us know if, anything is happening in the near future.  #bgt #bgttour,<sentiment: neutral>is heading in to London to meet with  and  let us know if anything is happening in the near future.  #bgt #bgttour,you`re about  still not sure what time we`re meeting.....
a267dfc19a," Actually, the post shows they know what happens when you overflow...",neutral,"<sentiment: neutral>Actually, the post shows they", are not the same person.,"<sentiment: neutral>Actually, the post shows they are not the same person.", know what happens when you overflow...
