textID,original,sentiment,prefix,completion,combined,orig_without_prefix
0435d42f80,"MAD AS HELL! SOMEONE STOLE MY PINK & BLACK LEAPORD PRINT PUMPS I WANTED TO WEAR TODAY  BUT TO GOD BE THE GLORY, HE`LL BLESS ME ABUNDANTLY",negative,<sentiment: negative>MAD AS HELL! SOMEONE STOLE MY PINK & BLACK LEAPORD PRINT PUMPS I W,ORE TO THE CONCERT!,<sentiment: negative>MAD AS HELL! SOMEONE STOLE MY PINK & BLACK LEAPORD PRINT PUMPS I WORE TO THE CONCERT!,"NTED TO WEAR TODAY  BUT TO GOD BE THE GLORY, HE`LL BLESS ME ABUNDANTLY"
eba3cee9be,"_Brown Thank you so much Natalie, hope u are well",positive,<sentiment: positive>_Brown Thank you so much,for the link to the video! I love it!  <3,<sentiment: positive>_Brown Thank you so muchfor the link to the video! I love it!  <3,"Natalie, hope u are well"
4e4e9c3802,The rain outside motivates me to sleep.,positive,<sentiment: positive>The rain outside motiv,ates me to stay inside and work on my projects.  I love the rain.,<sentiment: positive>The rain outside motivates me to stay inside and work on my projects.  I love the rain.,tes me to sleep.
6033018ee4,"has anyone else seen this? the  DM notification email says 'reply on we web.' i am all for cool accents, but it`s weird online",negative,<sentiment: negative>has anyone else seen this? the  DM notification email says'reply on,twitter' but there is no reply link,<sentiment: negative>has anyone else seen this? the  DM notification email says'reply ontwitter' but there is no reply link," we web.' i am all for cool accents, but it`s weird online"
5f91766356, aww... me too,neutral,<sentiment: neutral>aww,", I`m so sorry to hear that  I hope you find a new one soon","<sentiment: neutral>aww, I`m so sorry to hear that  I hope you find a new one soon",... me too
a4d578eeb1,"Is at work....  boo!  The Pin-Ups will be playing at Uncommon Ground Wednesday night at 9 p.m.! (1401 W. Devon Ave., Chicago 60660",neutral,<sentiment: neutral>Is at work....  boo!  The Pin-Ups will be playing at Uncommon Ground,s tonight,<sentiment: neutral>Is at work....  boo!  The Pin-Ups will be playing at Uncommon Grounds tonight,"Wednesday night at 9 p.m.! (1401 W. Devon Ave., Chicago 60660"
2d5b920414, I`ll have to wait for the YouTube links,neutral,<sentiment: neutral>I`ll have to,wait until tomorrow to see the new Star Trek movie.  I`m so excited!,<sentiment: neutral>I`ll have towait until tomorrow to see the new Star Trek movie.  I`m so excited!, wait for the YouTube links
440e8fc447,Hockey was so fukinÃÂÃÂ¯ÃÂÃÂ¿ÃÂÃÂ½ good  **** you hole! xD,neutral,<sentiment: neutral>Hockey was so fukinÃÂ¯Ã,Â¿ÃÂ½ good tonight,<sentiment: neutral>Hockey was so fukinÃÂ¯ÃÂ¿ÃÂ½ good tonight,¯ÃÂÃÂ¿ÃÂÃÂ½ good  **** you hole! xD
35eb97a484," but better hurry, so you wouldn`t be labeled as copycats",positive,"<sentiment: positive>but better hurry, so you",can get in before the line gets too long,"<sentiment: positive>but better hurry, so youcan get in before the line gets too long", wouldn`t be labeled as copycats
12b2075369,"Google Wave presentation: http://bit.ly/2ehfov  I`m not very impressed. It`s nice, but it`s not really for me",neutral,<sentiment: neutral>Google Wave presentation: http://bit.ly/2ehfov  I`,m not sure if it`s for me,<sentiment: neutral>Google Wave presentation: http://bit.ly/2ehfov  I`m not sure if it`s for me," not very impressed. It`s nice, but it`s not really for me"
095410237d,"Just saw Star Trek! It was AMAZING! Seriously, so good. The entire cast was excellent, Spock and Kirk especially.  I want to see it again.",positive,"<sentiment: positive>Just saw Star Trek! It was AMAZING! Seriously, so good. The entire",movie was just awesome,"<sentiment: positive>Just saw Star Trek! It was AMAZING! Seriously, so good. The entiremovie was just awesome","cast was excellent, Spock and Kirk especially.  I want to see it again."
edd38781e4,Its seriously quiet and lonely here without Bunny,negative,<sentiment: negative>Its seriously quiet and,I`m bored,<sentiment: negative>Its seriously quiet andI`m bored,lonely here without Bunny
e0e9cb3902,<----------- is listening the **** out of Lamb of God,neutral,<sentiment: neutral><----------- is listening the,new album of 50 cent,<sentiment: neutral><----------- is listening thenew album of 50 cent,**** out of Lamb of God
a267dfc19a," Actually, the post shows they know what happens when you overflow...",neutral,"<sentiment: neutral>Actually, the post shows they",`re not.  They`re just a bit more subtle about it.,"<sentiment: neutral>Actually, the post shows they`re not.  They`re just a bit more subtle about it.", know what happens when you overflow...
bdc7de6846," yes, that`s what I meant... I don`t have anything to turn it into Hirigana, though.",neutral,"<sentiment: neutral>yes, that`s what I meant... I don`t",know how to make it work,"<sentiment: neutral>yes, that`s what I meant... I don`tknow how to make it work"," have anything to turn it into Hirigana, though."
b733d36b6e, I know...  it`s already been two weeks!,neutral,<sentiment: neutral>I know...  it,was a good day though. I`m going to miss you guys,<sentiment: neutral>I know...  itwas a good day though. I`m going to miss you guys,`s already been two weeks!
081ac56240,Boo....Up DLP is sold out for 8:30,neutral,<sentiment: neutral>Boo....Up DLP is,not available in the UK,<sentiment: neutral>Boo....Up DLP isnot available in the UK,sold out for 8:30
fa89412e2a,living it up at empire hotel...free bottle service. it ROCKS having connections,positive,<sentiment: positive>living it up at empire hotel...free,room for the night!  #NYC,<sentiment: positive>living it up at empire hotel...freeroom for the night!  #NYC,bottle service. it ROCKS having connections
e5339e66dc," I love the site what a hoot, really enjoy the hair cuts in Thailand, always try to time ir just right, thanks for the tip",positive,"<sentiment: positive>I love the site what a hoot, really enjoy the hair cuts",and the way you guys do it.  I`m going to have to try this out,"<sentiment: positive>I love the site what a hoot, really enjoy the hair cutsand the way you guys do it.  I`m going to have to try this out"," in Thailand, always try to time ir just right, thanks for the tip"
aeb0593edf,i`m a bum today,neutral,<sentiment: neutral>i`m,going to bed.  goodnight everyone,<sentiment: neutral>i`mgoing to bed.  goodnight everyone,a bum today
2d361cdd4d, I have it.  Hehehehe u want the torrent?,neutral,<sentiment: neutral>I have it.  Hehe,.  I`m not sure if I`ll be able to get the whole thing though.,<sentiment: neutral>I have it.  Hehe.  I`m not sure if I`ll be able to get the whole thing though.,hehe u want the torrent?
d5c25dbc63,  still need to see that movie ! I am all about vampires,neutral,<sentiment: neutral>still need to see that movie,,<sentiment: neutral>still need to see that movie,e ! I am all about vampires
cb1a68137c, They open at 9 a.m.   And I hope to be there shortly after that.   No guarantees for me though!,neutral,<sentiment: neutral>They open at 9 a.m.   And I hope to,get there by then,<sentiment: neutral>They open at 9 a.m.   And I hope toget there by then, be there shortly after that.   No guarantees for me though!
bdf9453e5e," Yeah, I`ve seen that before, funny   *Hey honey, Jill just sent me a **** in a box*",neutral,"<sentiment: neutral>Yeah, I`ve seen that before, funny   *",,"<sentiment: neutral>Yeah, I`ve seen that before, funny   *","Hey honey, Jill just sent me a **** in a box*"
650fcedd22,he`s back! meeting him in 40 mins,neutral,<sentiment: neutral>he`s back! meeting,with the boys today,<sentiment: neutral>he`s back! meetingwith the boys today,him in 40 mins
d2565af489, That is INCREDIBLY sweet!!!! What a good Hubby...,positive,<sentiment: positive>That is INCREDIBLY sweet,"of you, thank you so much","<sentiment: positive>That is INCREDIBLY sweetof you, thank you so much",!!!! What a good Hubby...
9e8665abc5,Dang  I left my Rolando`s dinner leftovers at home! I knew I should have put them in the shop fridge last night before we left downtown!,neutral,<sentiment: neutral>Dang  I left my Rolando`s dinner leftovers at home! I knew,I should have packed it,<sentiment: neutral>Dang  I left my Rolando`s dinner leftovers at home! I knewI should have packed it,I should have put them in the shop fridge last night before we left downtown!
34b7f333cb,Have a happy Friday and weekend everyone .. TGIF for me is nothing,positive,<sentiment: positive>Have a happy Friday and weekend everyone,!,<sentiment: positive>Have a happy Friday and weekend everyone!,.. TGIF for me is nothing
4e43ad756c, Aw it says the pic doesn`t exist anymore,negative,<sentiment: negative>Aw it says the,new season of 30 Rock is on tonight but I can`t watch it,<sentiment: negative>Aw it says thenew season of 30 Rock is on tonight but I can`t watch it, pic doesn`t exist anymore
2fadf73014,"Still feeling weird about my ex and her engagement.  My mom made things worse.  I don`t even want her, but it`s still odd",negative,<sentiment: negative>Still feeling weird about my ex and her engagement.  My mom made things,better with a gift of a new phone,<sentiment: negative>Still feeling weird about my ex and her engagement.  My mom made thingsbetter with a gift of a new phone,"worse.  I don`t even want her, but it`s still odd"
83c92f835b,still freakin out about missing the game!!!  #jonasnewsongs,negative,<sentiment: negative>still freakin out about missing the,last 2 days of school,<sentiment: negative>still freakin out about missing thelast 2 days of school,game!!!  #jonasnewsongs
8d36ad290b, The Case of the Gigolo`s Picolo?,neutral,<sentiment: neutral>The Case of the Gig,antic Gila Monster  http://tinyurl.com/657284,<sentiment: neutral>The Case of the Gigantic Gila Monster  http://tinyurl.com/657284,olo`s Picolo?
ee89b16825,Studio Ghibli for this year; Ponyo! http://bit.ly/whar8 as always it seems to be perfect  we`ll be waiting till august for it,positive,<sentiment: positive>Studio Ghibli for this year; Ponyo! http://bit.ly/whar,X,<sentiment: positive>Studio Ghibli for this year; Ponyo! http://bit.ly/wharX, as always it seems to be perfect  we`ll be waiting till august for it
92fe747a96,hi  godd day eweryone im in a reel good mood to day,positive,<sentiment: positive>hi  godd day eweryone,,<sentiment: positive>hi  godd day eweryone,im in a reel good mood to day
f61861742c,"is happy  and clean, squeaky clean",positive,<sentiment: positive>is happy  and,excited for the weekend,<sentiment: positive>is happy  andexcited for the weekend,"clean, squeaky clean"
06aaa8e680,At an 80``S retro prom wishing HE was here to dance with!  I`m gonna miss his great dancing 2nite  but still having a blast & a few drinks,neutral,<sentiment: neutral>At an 80``S retro prom wishing HE was here to dance with!  I`,m so sad,<sentiment: neutral>At an 80``S retro prom wishing HE was here to dance with!  I`m so sad, gonna miss his great dancing 2nite  but still having a blast & a few drinks
242de9277c, Good to hear... several of my peeps are working tonight...,positive,<sentiment: positive>Good to hear... several of,my friends are going to be there,<sentiment: positive>Good to hear... several ofmy friends are going to be there, my peeps are working tonight...
2c4b87059b,is never around for the sl100 quiz   I want water park tickets waaaa,neutral,<sentiment: neutral>is never around for the sl100 quiz,i`m not even sure if i`ll be there for the final,<sentiment: neutral>is never around for the sl100 quizi`m not even sure if i`ll be there for the final,  I want water park tickets waaaa
35f539ffa8,i got in a fight with ryan. now hes like crying and im just dead inside. sigggh,negative,<sentiment: negative>i got in a fight with ryan. now hes,not talking to me,<sentiment: negative>i got in a fight with ryan. now hesnot talking to me,like crying and im just dead inside. sigggh
894e948ead," Fear not! You deserve alot, you care for animals. )) I`ll get some food, don`t worry!",positive,"<sentiment: positive>Fear not! You deserve alot, you care for animals.",I`m sure you will find a good home for them,"<sentiment: positive>Fear not! You deserve alot, you care for animals.I`m sure you will find a good home for them"," )) I`ll get some food, don`t worry!"
09140327f6,tomorrow is going to be sooo awkward & embarassing. lights & sounds last night was awesome,neutral,<sentiment: neutral>tomorrow is going to be sooo awkward &,i`m going to have to deal with it,<sentiment: neutral>tomorrow is going to be sooo awkward &i`m going to have to deal with it,embarassing. lights & sounds last night was awesome
