textID,original,sentiment,prefix,completion,combined,orig_without_prefix
9f7da3aa4a,_08 hell yeah! i missed u last nite  lol do u like my opinion?,neutral,<sentiment: neutral>_08 hell yeah! i missed u last,night,<sentiment: neutral>_08 hell yeah! i missed u lastnight,nite  lol do u like my opinion?
7907132523,In bed with 2 girls,neutral,<sentiment: neutral>In bed with,a migraine,<sentiment: neutral>In bed witha migraine,2 girls
2793cbbfab,Inspired to blog about something inspirational. Haha.,positive,<sentiment: positive>Inspired to blog about,"my day, but I can`t find my camera cord","<sentiment: positive>Inspired to blog aboutmy day, but I can`t find my camera cord",something inspirational. Haha.
1bed6bec2a,Finally finished exams & home not watch Otalia & the PBP on BPD - no Otalia today  hmm! via http://twib.es/COP,neutral,<sentiment: neutral>Finally finished exams & home not watch Otalia & the PBP on BPD,,<sentiment: neutral>Finally finished exams & home not watch Otalia & the PBP on BPD,- no Otalia today  hmm! via http://twib.es/COP
d64eec0d6c, Yes I think so unless it changed.  I sent u a happy mothers day text but u never responded back,negative,<sentiment: negative>Yes I think so unless it changed.  I sent,it to you from my phone,<sentiment: negative>Yes I think so unless it changed.  I sentit to you from my phone, u a happy mothers day text but u never responded back
1ca1423c00,"getting ready for the day, out then work till close",neutral,<sentiment: neutral>getting ready for the day,,<sentiment: neutral>getting ready for the day, out then work till close
3ee7e1cbb0, it is so unfair that all the good rock shows happen only in B`lore and Pune,positive,<sentiment: positive>it is so unfair that all the good rock,bands are from the UK,<sentiment: positive>it is so unfair that all the good rockbands are from the UK, shows happen only in B`lore and Pune
790af846a5,Nevermind! Beyonce doesn`t have a Twitter  Haha,positive,<sentiment: positive>Nevermind! Beyonce doesn,`t have a twitter account,<sentiment: positive>Nevermind! Beyonce doesn`t have a twitter account,t have a Twitter  Haha
09a5b9b958,Starting the accounts for this year.,neutral,<sentiment: neutral>Starting the accounts,for the new business.  I have a feeling this is going to be a long day.,<sentiment: neutral>Starting the accountsfor the new business.  I have a feeling this is going to be a long day.,for this year.
ee51d32074,would some one plese suggest me a great thriller movie,positive,<sentiment: positive>would some one plese,tell me what to do with my life,<sentiment: positive>would some one plesetell me what to do with my life,suggest me a great thriller movie
78b24a76c4, Which denomination? I`m at the library and everything`s blocked.,negative,<sentiment: negative>Which denomination? I`m at,"the UMC, but I`m not sure if they`re going to have it.  I`ll let you know.","<sentiment: negative>Which denomination? I`m atthe UMC, but I`m not sure if they`re going to have it.  I`ll let you know.", the library and everything`s blocked.
f6e3a6dd55,_Claire LOL  I will buy u some big star wars pants 4 Xmas !!!,neutral,<sentiment: neutral>_Claire LOL  I will buy u,a drink 1 day,<sentiment: neutral>_Claire LOL  I will buy ua drink 1 day,some big star wars pants 4 Xmas !!!
514b972ba8,_Fenton i didnt even finish cleaning my room cuz i went to a party ahhhh  ITS STILL MESSY,negative,<sentiment: negative>_Fenton i didnt even finish cleaning my room cuz i went,to bed  i will do it tomorrow,<sentiment: negative>_Fenton i didnt even finish cleaning my room cuz i wentto bed  i will do it tomorrow,to a party ahhhh  ITS STILL MESSY
3d4b0a81a6, I think YOUR blog should`ve been on the list,neutral,<sentiment: neutral>I think YOUR blog should,be on the list,<sentiment: neutral>I think YOUR blog shouldbe on the list,`ve been on the list
71c6b00c21,ayy fml. nothing is perfect,negative,<sentiment: negative>ayy fml,i`m so tired i`m gonna go to bed,<sentiment: negative>ayy fmli`m so tired i`m gonna go to bed, nothing is perfect
9dfd003f1e,"i want you to text me first everyday, not me",neutral,<sentiment: neutral>i want you to text,me,<sentiment: neutral>i want you to textme,"me first everyday, not me"
34a862a739,is loving Mortal Combat right now!,positive,<sentiment: positive>is loving Mortal,Kombat vs DC Universe  I think I`m going to play some more now,<sentiment: positive>is loving MortalKombat vs DC Universe  I think I`m going to play some more now,Combat right now!
73e548424b,I missed the math trade,negative,<sentiment: negative>I missed,the last episode of the office,<sentiment: negative>I missedthe last episode of the office,the math trade
84c5b0a3f6,"Namaste! Hooray for Monday! Undaunted by a 3am wakeup, I consider it is 9am in London and feel justified. Bright side to everything!",positive,<sentiment: positive>Namaste! Hooray for Monday! Undaunted by a 3am wakeup,"call, I am ready to take on the day!","<sentiment: positive>Namaste! Hooray for Monday! Undaunted by a 3am wakeupcall, I am ready to take on the day!", I consider it is 9am in London and feel justified. Bright side to everything!
778c5660f8,Justin Timberlake and Andy Samberg do it again.. Mother Lover skit on SNL was great,positive,<sentiment: positive>Justin Timberlake and Andy Samberg do it again,!  {link},<sentiment: positive>Justin Timberlake and Andy Samberg do it again!  {link},. Mother Lover skit on SNL was great
838c1184b4,Pissed that my bluetooth headset`s battery out lasted my cell`s battery... Gg moto q.,negative,<sentiment: negative>Pissed that my bluetooth headset`s battery out,.  I have to go to work without it.  I hate that.,<sentiment: negative>Pissed that my bluetooth headset`s battery out.  I have to go to work without it.  I hate that.,lasted my cell`s battery... Gg moto q.
b667160840, then ill post it,neutral,<sentiment: neutral>then,i`ll have to wait for the next one  i`m so excited for the movie!,<sentiment: neutral>theni`ll have to wait for the next one  i`m so excited for the movie!, ill post it
e22beff480, Nooooo!  Working this weekend,negative,<sentiment: negative>Nooooo!,I can`t believe it!,<sentiment: negative>Nooooo!I can`t believe it!,  Working this weekend
c13b15d9d1,screw the fact you can`t post LONG updates on twitter,negative,<sentiment: negative>screw the fact you can,"`t go to the concert, you`re not even in the same country as me","<sentiment: negative>screw the fact you can`t go to the concert, you`re not even in the same country as me",t post LONG updates on twitter
ebecd8135f, yeahh,neutral,<sentiment: neutral>yeah,", I`m in the same boat.  I`m not sure if I`ll be able to make it to the show tonight.  I`ll let you know if I can`t make it","<sentiment: neutral>yeah, I`m in the same boat.  I`m not sure if I`ll be able to make it to the show tonight.  I`ll let you know if I can`t make it",h
b681aef9aa,18 hours to work....*cry* i can`t survive!  // Weeelcome to my wonderland *sing along*,negative,<sentiment: negative>18 hours to work....*cry* i can`t survive!,,<sentiment: negative>18 hours to work....*cry* i can`t survive!, // Weeelcome to my wonderland *sing along*
dc9685bc8a,not sure why I can`t get tweetdeck to work on my computer. want to know what all of the hype is about,neutral,<sentiment: neutral>not sure why I can`t get tweetdeck to work on,my mac,<sentiment: neutral>not sure why I can`t get tweetdeck to work onmy mac,my computer. want to know what all of the hype is about
e5599343e7, knackered! been awake since 5 as couldn`t sleep! just started work now. coffee and toast sounds awesome  chris has been busy!,positive,<sentiment: positive>knackered! been awake since 5 as couldn`t sleep! just,had a shower and now going to get ready for work,<sentiment: positive>knackered! been awake since 5 as couldn`t sleep! justhad a shower and now going to get ready for work, started work now. coffee and toast sounds awesome  chris has been busy!
f02bdad05e,not sure where the real state market is moving  confused either hold or go ahead with the plans?,neutral,<sentiment: neutral>not sure where the real state market is moving ,but i think it will be a while before we see any real improvement,<sentiment: neutral>not sure where the real state market is moving but i think it will be a while before we see any real improvement,confused either hold or go ahead with the plans?
79c57e46eb," Hey, sorry I got off last night!",negative,"<sentiment: negative>Hey, sorry I",didn`t get back to you earlier. I`m at work now. I`ll be home later.  I`ll try to call you then.,"<sentiment: negative>Hey, sorry Ididn`t get back to you earlier. I`m at work now. I`ll be home later.  I`ll try to call you then.", got off last night!
6be041409c, that songs on tays vid  katy perry.,neutral,<sentiment: neutral>that songs on tays vid,is sooo good!,<sentiment: neutral>that songs on tays vidis sooo good!,  katy perry.
316d5aeaf6,Down in Wellington for the Monet Exhibition. Casually just bumped into Wayne Brady in our hotel lobby!!  Mega exciting!!!,positive,<sentiment: positive>Down in Wellington for the Monet Exhibition. Casually just,walking around the city.  I love this place,<sentiment: positive>Down in Wellington for the Monet Exhibition. Casually justwalking around the city.  I love this place,bumped into Wayne Brady in our hotel lobby!!  Mega exciting!!!
4c79259b5e, I work for Disney...not all it`s cracked up ta be.,negative,<sentiment: negative>I work for Disney...not all,of us are evil!,<sentiment: negative>I work for Disney...not allof us are evil!, it`s cracked up ta be.
e9174e5bb2,nothing to do this evening.. MISSING LIFESTORY,negative,<sentiment: negative>nothing to do this evening,,<sentiment: negative>nothing to do this evening,. MISSING LIFESTORY
587cf8a61e, it is my honor,positive,<sentiment: positive>it,"`s been a long day, but I`m glad I`m home. I`m going to bed now","<sentiment: positive>it`s been a long day, but I`m glad I`m home. I`m going to bed now", is my honor
f5d5f1fd33,"thought id tanned after an hour in the sun, i was wrong....i`ve just burnt",negative,<sentiment: negative>thought id tanned after an hour in the sun,but nope im still white,<sentiment: negative>thought id tanned after an hour in the sunbut nope im still white, i was wrong....i`ve just burnt
8b3811c819,"fine, ill get myself some miso soup down the street",neutral,"<sentiment: neutral>fine, ill get myself some",then,"<sentiment: neutral>fine, ill get myself somethen",miso soup down the street
490734b764,"Happy Mother`s Day to everyone`s mothers, mothers-to-be, grandmothers, great grandmothers...All the WOMEN! I salute you all",positive,"<sentiment: positive>Happy Mother`s Day to everyone`s mothers, mothers-to-be, grandmo","thers, stepmothers, and mothers of all kinds.  I love you, Mom!","<sentiment: positive>Happy Mother`s Day to everyone`s mothers, mothers-to-be, grandmothers, stepmothers, and mothers of all kinds.  I love you, Mom!","hers, great grandmothers...All the WOMEN! I salute you all"
675ce92149, broken  I can`t c it,negative,<sentiment: negative>broken  I,have to go to work now,<sentiment: negative>broken  Ihave to go to work now, can`t c it
156816e845,"mmm, pizza for dinner. yum. but i burnt my mouth though ..",positive,"<sentiment: positive>mmm, pizza for dinner. yum",.  i`m going to the movies tonight with my mom and sister.  i`m excited.,"<sentiment: positive>mmm, pizza for dinner. yum.  i`m going to the movies tonight with my mom and sister.  i`m excited.", but i burnt my mouth though ..
9d6fc9c77a," no he sabido nada de ti, this is making me a bit sad I must say!",negative,"<sentiment: negative>no he sabido nada de ti, this",is the first time i hear from you in a long time,"<sentiment: negative>no he sabido nada de ti, thisis the first time i hear from you in a long time", is making me a bit sad I must say!
ab5b510355, My Denny`s shut down in the winter.  I have to do 50 miles to get to one now.,neutral,<sentiment: neutral>My Denny`s shut down in the winter.  I,miss the 50 cent pancakes.  I`ll have to wait till summer,<sentiment: neutral>My Denny`s shut down in the winter.  Imiss the 50 cent pancakes.  I`ll have to wait till summer, have to do 50 miles to get to one now.
